MAS_S,MAS_O,MAS_D,MAS_M,PD
6.49,5.67,1.85,6.88,44
7.66,5.51,2.0700000000000003,7.109999999999999,37
7.63,5.87,2.02,5.77,41
7.36,5.71,1.99,7.16,45
6.44,4.55,2.2800000000000002,7.03,38
6.99,5.39,2.26,5.13,39
6.78,5.24,1.6,6.48,37
6.82,4.64,2.1,6.7,38
6.5600000000000005,5.63,2.6500000000000004,5.25,40
6.26,4.67,2.02,7.15,43
6.43,5.7,2.19,6.55,37
7.23,5.41,2.7199999999999998,5.37,50
6.78,5.19,1.51,6.01,46
6.19,5.29,2.2,7.65,43
6.36,5.72,1.81,5.75,44
6.55,4.52,1.8,5.26,38
7.0600000000000005,4.5,2.5700000000000003,5.05,45
7.73,5.9399999999999995,1.6,5.9,50
7.27,5.99,2.38,5.47,40
6.23,5.8,2.46,6.88,37
6.64,5.83,2.83,6.88,45
7.47,5.890000000000001,2.15,5.0,47
7.85,5.21,1.87,5.84,42
7.68,5.66,2.36,7.77,39
7.18,5.36,2.04,6.45,39
7.17,4.72,2.98,5.21,47
6.47,5.33,2.58,7.390000000000001,43
6.74,4.7,2.05,7.4,47
7.08,5.66,2.16,7.5600000000000005,38
6.99,4.5,2.95,7.28,49
7.99,5.93,2.83,7.609999999999999,40
6.32,5.38,2.81,6.9399999999999995,38
6.88,5.35,1.81,7.57,39
7.42,4.87,2.95,6.87,45
7.29,6.0,2.18,7.99,38
6.04,4.85,2.19,7.53,41
7.43,5.3,2.6,7.75,43
7.38,5.0,1.6,5.59,49
6.15,5.17,2.6500000000000004,7.52,39
7.1,5.38,1.63,8.0,39
6.05,4.81,1.63,5.11,38
6.69,5.05,1.92,5.49,48
7.53,5.52,2.15,7.720000000000001,45
6.72,5.3,2.02,6.09,50
6.87,5.44,2.95,6.71,49
6.22,4.72,1.67,6.38,41
7.47,4.86,2.9000000000000004,6.1899999999999995,43
7.18,4.96,2.38,7.8100000000000005,47
7.08,5.92,2.59,6.03,44
7.29,5.24,1.59,6.27,43
7.21,4.58,2.7,6.1899999999999995,50
7.6899999999999995,5.3,1.79,7.35,49
7.99,5.4,2.15,5.59,49
7.96,5.44,2.6799999999999997,5.4,50
7.85,4.95,2.01,7.92,43
6.62,5.3,2.3200000000000003,5.65,48
6.45,4.9,2.54,7.99,38
7.21,5.46,1.51,7.41,45
6.13,4.9,2.9699999999999998,6.33,49
7.17,5.09,2.45,5.63,45
6.11,4.56,1.97,5.62,43
6.58,4.73,1.75,7.800000000000001,45
7.27,5.28,2.7199999999999998,5.33,41
6.21,4.53,1.96,5.34,44
7.76,5.05,1.98,7.42,43
6.4,5.3,2.39,6.0600000000000005,38
7.5600000000000005,4.76,2.4699999999999998,7.85,45
7.52,4.74,2.2,6.97,41
7.12,4.72,2.2199999999999998,5.93,41
6.01,5.3,2.67,6.16,38
7.8100000000000005,4.74,2.16,7.08,40
7.75,5.17,2.7199999999999998,6.41,40
7.6,5.19,2.0700000000000003,6.08,50
7.04,5.58,1.94,5.26,47
7.25,5.17,2.2800000000000002,6.4399999999999995,46
7.78,4.68,1.57,7.84,46
6.58,5.07,2.0300000000000002,7.4,37
6.14,5.46,2.42,5.12,38
6.93,4.9,2.98,6.08,44
7.68,5.2,2.7,6.26,50
6.46,5.85,2.1,6.41,47
7.22,5.3100000000000005,2.11,6.83,48
6.14,5.49,2.74,6.95,50
6.8,5.17,1.6400000000000001,5.02,44
7.1899999999999995,5.85,2.33,6.67,48
7.27,4.92,1.53,6.09,48
7.6899999999999995,5.19,2.56,5.67,38
7.16,5.15,2.75,5.53,48
6.38,5.51,1.9,7.38,47
7.28,4.9,2.0,5.25,39
6.91,5.46,1.67,8.0,45
6.67,4.97,2.42,6.0,44
7.1899999999999995,5.88,2.06,7.220000000000001,41
6.38,5.82,2.6500000000000004,5.17,47
7.09,5.68,2.95,6.46,38
7.48,4.71,2.76,5.27,39
7.23,4.64,1.74,7.3100000000000005,47
6.5600000000000005,5.640000000000001,2.36,5.2,48
6.03,5.11,2.8,6.04,50
6.92,5.24,1.63,6.22,46
7.16,5.85,2.77,6.12,38
6.99,4.66,2.38,6.84,38
6.15,5.15,1.52,7.8100000000000005,43
6.19,5.0600000000000005,1.93,6.46,39
7.890000000000001,5.84,2.14,6.9399999999999995,46
7.28,5.57,2.09,6.59,39
6.97,4.55,1.61,6.390000000000001,43
6.98,5.19,2.0,6.09,37
6.72,5.75,2.85,5.15,37
6.85,5.99,2.69,7.33,44
7.52,5.5600000000000005,2.31,7.52,37
6.7,5.88,1.8900000000000001,6.37,40
6.01,4.97,2.94,7.48,42
6.95,5.51,2.29,6.47,50
6.8,5.75,1.84,7.390000000000001,48
7.63,5.75,1.95,5.1,41
7.21,5.1,2.69,6.82,38
7.9399999999999995,5.890000000000001,2.74,5.79,44
7.75,4.75,1.81,5.02,48
7.98,4.78,2.52,7.29,40
7.99,5.74,2.4,7.75,47
7.48,4.79,1.96,5.91,38
6.88,5.78,2.63,6.45,38
7.35,5.77,2.42,6.6899999999999995,37
6.0,5.67,2.26,7.25,50
7.82,4.64,1.99,7.359999999999999,44
7.36,4.52,2.21,7.970000000000001,47
6.85,5.54,2.75,5.69,48
6.19,5.26,1.6,5.7,39
6.55,5.640000000000001,1.71,6.6,39
7.97,5.33,2.23,7.7,38
7.8,5.08,2.34,6.93,49
7.18,5.26,2.39,7.95,40
6.37,5.0,1.76,7.25,48
7.24,5.28,1.79,5.75,41
7.890000000000001,5.0,2.92,5.89,38
6.27,5.33,1.8900000000000001,6.85,41
7.43,6.0,2.43,7.28,48
6.55,5.35,2.15,5.19,37
6.26,4.91,1.8599999999999999,7.5,46
7.1,4.65,2.09,6.62,40
6.98,5.07,2.15,8.0,42
6.28,5.01,2.19,6.83,45
7.63,5.3100000000000005,3.0,6.6,42
6.66,4.53,1.96,7.2,39
6.58,4.82,1.98,6.82,40
7.27,4.82,1.52,7.42,44
7.34,5.38,1.8599999999999999,5.12,41
6.63,5.73,2.15,7.43,38
6.09,4.59,2.73,6.390000000000001,38
7.13,5.86,2.25,7.85,37
7.79,5.36,2.1,6.04,49
6.73,4.76,2.77,6.36,39
6.95,5.8100000000000005,1.55,6.16,43
7.05,4.69,1.82,6.6899999999999995,47
7.72,5.02,2.5700000000000003,5.88,47
7.21,5.85,2.15,7.470000000000001,39
7.03,5.97,1.84,7.96,47
6.63,5.73,2.1,6.68,41
7.11,4.51,1.6,5.93,49
7.04,5.73,2.29,7.1,47
6.49,4.63,2.16,6.97,50
7.92,5.45,1.76,7.109999999999999,46
6.06,5.34,2.34,5.89,43
6.52,5.38,2.13,5.89,40
7.13,4.92,2.29,5.09,48
7.24,5.39,1.62,5.42,49
7.21,5.46,2.35,5.74,49
6.12,5.36,1.92,6.84,43
7.63,5.23,2.67,7.6,44
7.33,5.08,1.75,7.04,49
7.4,5.79,2.81,7.53,46
7.37,5.71,2.7199999999999998,5.97,49
6.16,5.16,1.6400000000000001,5.76,40
7.43,4.73,2.51,6.58,44
6.16,5.82,1.54,6.48,43
7.48,5.95,2.33,7.2,50
7.91,5.44,2.21,5.86,44
999.0,999.0,999.0,999.0,999
7.7,5.5600000000000005,1.6,6.74,45
6.9,5.8,2.16,6.12,42
6.9,5.84,2.7,6.17,39
7.4399999999999995,5.72,2.5700000000000003,6.5,50
7.34,5.55,1.5,5.1,47
6.44,5.4,1.87,7.0600000000000005,41
7.47,4.98,2.16,7.58,40
6.49,5.13,1.82,5.75,48
6.46,4.84,2.0300000000000002,5.94,42
6.9,5.67,2.79,6.9399999999999995,47
7.13,4.64,2.17,5.17,40
7.0600000000000005,4.69,2.92,5.2,48
7.42,5.59,2.5,7.46,39
7.73,5.8100000000000005,2.02,5.7,37
7.41,5.640000000000001,1.98,7.5,43
6.7,5.17,2.13,6.140000000000001,44
8.0,5.44,1.8900000000000001,7.93,39
6.33,5.61,1.8599999999999999,5.11,49
6.75,5.9,1.87,5.77,50
7.15,5.7,2.41,5.62,50
6.63,4.8,2.74,7.88,42
7.3100000000000005,4.58,1.73,5.98,40
6.95,5.83,1.57,5.24,42
7.18,5.45,1.75,6.25,42
6.07,5.46,2.8200000000000003,5.39,47
6.68,5.36,1.62,6.45,49
6.54,4.65,2.14,7.37,44
6.35,4.94,2.9000000000000004,6.29,50
7.83,4.76,2.6500000000000004,7.51,49
6.54,5.84,2.48,6.85,38
6.98,5.52,2.49,6.21,49
7.97,5.3100000000000005,2.74,5.82,44
7.34,5.18,2.45,7.07,50
6.09,5.88,2.25,5.95,50
8.0,5.5600000000000005,1.8900000000000001,6.18,47
7.01,4.75,1.92,6.390000000000001,43
7.17,5.86,3.0,6.45,44
7.1899999999999995,5.43,1.51,7.470000000000001,48
6.59,5.55,2.2,5.92,46
6.64,5.42,2.48,5.32,47
6.65,5.04,2.29,5.75,44
7.15,5.27,2.37,6.8100000000000005,45
7.85,5.18,1.72,7.45,38
6.65,5.18,2.6799999999999997,6.41,38
6.75,5.71,2.45,7.24,48
6.64,4.51,1.73,5.31,42
6.67,5.3,1.97,6.54,49
7.49,5.43,1.96,6.5,40
7.42,5.27,2.27,6.75,45
7.63,5.27,2.05,5.35,50
7.79,5.29,2.52,5.93,49
7.66,4.66,2.55,6.61,47
6.16,5.37,1.55,7.29,50
7.57,5.37,1.9100000000000001,6.63,47
6.27,4.54,2.15,6.25,41
7.6,4.88,2.74,5.17,40
7.49,4.52,2.48,7.16,42
7.8,5.24,2.6100000000000003,7.52,39
7.83,4.64,2.41,6.62,47
6.53,5.09,2.8600000000000003,5.84,49
7.59,5.5600000000000005,2.6,5.96,47
6.18,5.33,2.2,7.720000000000001,45
6.49,5.22,1.88,7.300000000000001,43
6.6,4.53,2.67,5.27,42
7.3,4.5,1.73,6.02,48
6.03,5.82,2.2800000000000002,6.15,45
7.42,5.97,1.94,5.42,48
6.87,5.03,1.92,6.58,38
6.64,5.54,2.96,6.47,50
7.71,4.72,2.37,7.79,43
7.98,5.7,2.75,5.97,41
6.63,5.82,2.66,5.84,48
6.34,5.29,2.45,7.3100000000000005,45
7.03,5.5600000000000005,1.71,7.78,38
6.87,5.9,1.66,5.09,37
7.54,5.73,2.49,7.99,45
7.4399999999999995,4.74,2.8600000000000003,6.67,43
6.99,4.61,2.0700000000000003,6.8,44
7.9399999999999995,4.56,2.77,5.65,40
7.32,5.07,1.79,7.6899999999999995,46
7.09,5.3,2.98,5.95,48
7.38,5.58,2.7,7.8100000000000005,46
6.05,4.61,2.8600000000000003,6.91,38
7.77,5.53,2.12,7.27,41
6.15,5.36,2.77,7.82,45
7.890000000000001,5.72,1.8599999999999999,7.0,49
6.62,4.58,2.81,5.71,38
6.43,5.55,2.84,5.2,49
7.01,4.52,1.8,6.65,39
7.86,4.8,1.8900000000000001,5.74,49
7.48,5.99,2.2800000000000002,5.86,48
6.5,4.57,1.73,6.66,39
6.85,4.75,2.2199999999999998,5.26,45
7.73,5.32,2.19,5.43,38
7.43,5.51,1.97,7.0,41
7.57,5.57,1.99,5.27,42
7.22,4.79,2.2199999999999998,5.32,47
6.15,4.83,2.09,7.54,40
6.95,5.46,2.13,7.04,40
7.38,4.78,2.9699999999999998,5.71,48
7.29,5.0,1.53,5.58,44
7.8,5.24,2.6799999999999997,6.66,38
7.13,5.83,2.94,6.83,42
7.5600000000000005,5.26,2.74,7.6,50
6.62,4.51,2.0300000000000002,7.92,37
7.05,5.27,1.77,7.74,39
6.29,4.8,2.38,7.970000000000001,42
7.75,5.93,2.8600000000000003,5.24,43
6.11,4.56,2.8600000000000003,6.59,39
6.25,4.61,2.2199999999999998,6.99,47
7.890000000000001,5.74,2.49,6.75,50
7.38,5.33,1.83,6.41,46
7.24,4.87,1.9100000000000001,7.35,49
7.38,5.95,1.72,7.470000000000001,48
7.9,5.51,2.26,5.92,47
6.85,5.95,2.76,5.45,48
7.7,4.75,1.96,5.39,48
7.53,4.7,2.66,6.18,44
7.2,5.66,2.05,7.59,48
7.21,5.71,1.53,5.99,47
6.73,5.45,1.75,5.92,42
6.92,5.03,2.8600000000000003,7.79,48
7.75,5.07,1.96,6.21,46
6.42,4.92,1.92,7.41,44
6.31,4.77,2.5,7.68,44
7.0600000000000005,5.24,1.58,7.91,40
6.77,4.82,1.73,6.09,47
7.5600000000000005,5.05,2.96,5.94,39
7.38,5.12,2.71,8.0,50
6.25,5.74,2.59,7.220000000000001,44
7.78,4.59,2.55,7.99,50
6.75,5.59,2.18,6.88,38
7.6,4.76,2.9699999999999998,7.43,47
7.23,4.58,2.25,7.77,46
7.0,5.62,1.98,7.220000000000001,40
6.84,4.55,2.54,6.74,38
7.25,5.5600000000000005,2.0,7.24,44
6.37,6.0,1.53,7.34,39
7.76,4.61,2.7,7.640000000000001,38
7.04,5.29,2.85,6.3,41
7.890000000000001,5.57,1.84,6.8100000000000005,48
6.2,5.39,2.0300000000000002,5.5600000000000005,47
6.76,5.4,2.95,5.52,38
7.34,5.03,2.6100000000000003,7.84,43
6.31,5.1,1.5,5.24,39
6.67,4.53,1.88,6.16,41
6.66,5.52,1.99,5.32,45
7.52,5.0,2.77,6.98,41
6.07,5.96,2.5,5.23,44
7.97,4.92,2.9699999999999998,6.4399999999999995,47
6.8100000000000005,5.3,2.11,7.96,45
6.31,4.7,2.16,7.53,40
6.8,5.32,2.21,6.7,43
7.87,5.12,1.51,7.08,45
6.07,5.3,2.02,6.61,41
7.71,5.37,2.0700000000000003,7.95,37
6.07,5.640000000000001,1.57,5.74,49
7.68,4.62,2.52,6.57,40
7.92,4.57,2.17,7.46,44
7.8100000000000005,5.49,2.42,6.0,50
7.48,5.82,1.85,6.24,43
6.1,5.17,2.9299999999999997,6.45,46
6.33,5.48,1.94,7.33,43
7.0600000000000005,5.74,2.83,7.390000000000001,39
7.54,5.4,1.62,5.23,39
7.83,5.78,2.19,5.67,50
7.93,5.83,1.72,5.68,44
6.38,5.47,1.9,6.79,42
7.32,4.84,2.41,6.84,49
7.74,4.7,2.79,5.89,45
6.88,5.0600000000000005,2.6100000000000003,6.79,45
6.26,5.12,2.8,6.6,49
6.09,5.98,2.01,5.37,41
6.23,5.76,2.43,7.359999999999999,47
7.51,5.32,2.54,7.05,45
6.55,4.61,2.34,7.28,44
7.66,4.73,2.06,7.21,43
7.76,5.47,2.3200000000000003,7.87,46
6.97,4.77,2.66,7.62,42
6.6,5.6899999999999995,2.0700000000000003,7.79,48
6.19,5.1,2.77,7.300000000000001,43
7.35,4.56,2.0300000000000002,7.33,44
6.64,5.46,2.6100000000000003,7.13,46
7.34,5.48,1.62,5.59,49
6.18,5.36,1.71,5.02,46
7.37,5.61,2.6100000000000003,5.51,40
6.03,5.36,2.2199999999999998,7.359999999999999,42
7.97,5.51,1.78,6.08,50
7.390000000000001,5.09,1.9100000000000001,5.37,45
7.9399999999999995,4.85,1.58,7.1,46
6.78,5.67,1.65,6.71,41
7.4399999999999995,4.79,2.92,5.53,42
6.25,4.74,2.75,5.15,42
6.68,4.92,1.93,6.8,41
6.99,5.78,2.14,5.05,41
7.01,5.76,1.8900000000000001,7.02,48
7.24,5.42,2.6500000000000004,6.98,47
6.39,5.5,2.46,7.59,44
6.55,5.5,2.62,7.720000000000001,38
7.63,5.3100000000000005,2.6100000000000003,6.57,37
7.58,5.33,1.8,6.03,39
6.33,5.93,1.71,7.21,43
6.38,5.37,1.93,6.73,43
7.62,5.37,2.18,6.47,44
6.41,5.48,2.41,6.98,42
6.27,5.9,2.23,6.41,39
6.92,5.23,2.6500000000000004,6.67,40
6.63,5.46,1.66,6.55,43
7.1899999999999995,5.72,2.6,7.82,48
7.61,5.77,1.68,6.67,45
6.2,5.53,1.74,6.72,38
7.09,5.18,2.2199999999999998,6.23,45
6.97,5.85,2.7,7.300000000000001,42
7.01,4.8,2.55,6.5,44
6.48,5.47,1.59,6.99,47
7.97,4.56,1.88,6.26,50
6.08,4.85,2.5300000000000002,7.29,40
6.49,5.0600000000000005,1.7,5.6,38
7.54,4.86,2.6100000000000003,5.11,40
6.92,4.94,1.62,6.48,47
7.92,5.71,2.56,5.68,38
6.88,5.36,1.85,5.26,47
7.13,4.56,2.48,6.140000000000001,47
6.04,4.59,2.35,6.38,37
6.62,5.22,2.6799999999999997,7.99,48
7.8100000000000005,4.82,2.01,6.12,39
7.9,5.68,2.51,5.69,39
6.89,5.63,2.12,5.5600000000000005,41
7.140000000000001,4.66,2.98,5.43,39
6.48,5.41,1.54,7.87,47
7.7,5.37,2.37,6.26,44
6.89,5.61,2.71,5.92,41
6.33,5.83,2.41,6.1,43
7.55,4.72,2.3200000000000003,6.21,50
6.49,5.68,2.84,7.08,42
7.5,5.640000000000001,2.92,6.65,44
6.51,5.99,1.96,6.53,44
7.13,4.59,2.0300000000000002,5.87,47
7.76,5.12,2.4,6.6,41
7.34,5.48,1.92,5.86,47
7.59,5.51,1.9,7.300000000000001,37
6.64,5.9,1.83,6.96,38
7.91,5.78,1.98,7.21,37
7.68,5.02,3.0,7.67,41
7.77,5.35,2.89,6.9399999999999995,37
6.22,5.98,1.74,7.88,48
7.11,5.84,2.7800000000000002,5.5600000000000005,45
6.17,4.61,2.49,6.02,41
7.85,5.77,1.97,6.4399999999999995,44
7.5600000000000005,5.37,1.56,7.1899999999999995,47
7.59,5.13,2.64,6.91,50
7.66,4.62,2.4,7.05,45
6.98,5.68,1.71,7.109999999999999,43
6.77,5.66,2.04,7.27,49
7.9399999999999995,5.53,1.7,5.3,37
6.86,4.68,1.58,5.54,48
6.55,5.2,2.73,5.22,42
6.19,4.85,1.6400000000000001,7.75,40
6.1,4.89,1.96,7.720000000000001,40
7.82,5.67,2.0300000000000002,7.87,48
7.0,5.39,2.56,5.04,38
7.23,5.08,1.67,5.44,47
6.71,5.3100000000000005,2.5300000000000002,5.26,46
7.57,5.01,1.5,5.94,38
7.15,5.08,1.99,6.38,44
7.61,4.99,2.51,5.34,47
7.98,5.16,2.58,6.13,48
7.84,5.21,2.2199999999999998,7.42,37
6.48,4.97,1.76,6.47,42
7.02,4.9,2.63,6.96,39
8.0,5.78,2.8600000000000003,6.55,41
7.42,5.03,1.67,5.46,48
7.61,4.5,2.4699999999999998,7.23,46
6.71,5.47,2.99,5.05,44
6.66,5.37,1.82,6.65,44
7.17,5.9399999999999995,2.0,6.59,44
6.76,4.84,1.92,7.609999999999999,43
7.74,4.91,2.89,6.08,43
6.87,5.34,2.98,5.99,49
7.93,5.58,1.65,5.25,37
6.07,5.76,1.85,6.05,45
7.140000000000001,5.19,2.21,7.43,44
7.85,5.4,1.99,7.859999999999999,40
7.55,5.24,1.54,6.42,37
6.74,5.49,1.88,7.640000000000001,41
7.52,5.25,2.2199999999999998,6.26,49
7.34,5.17,1.52,7.71,39
6.4,5.11,2.76,7.23,47
7.95,4.67,2.64,7.16,47
6.49,4.78,2.3,7.07,37
6.24,4.58,2.69,7.73,44
6.9,5.3100000000000005,2.34,5.75,40
7.4,5.7,2.92,6.75,50
6.12,5.37,1.8900000000000001,6.6899999999999995,39
6.66,5.24,2.7199999999999998,5.5600000000000005,39
6.93,5.8,2.19,5.58,37
6.82,5.9,1.68,5.63,38
7.6899999999999995,5.15,1.99,7.4399999999999995,37
6.02,5.16,2.39,5.53,38
6.83,5.37,2.98,6.97,41
6.5600000000000005,4.81,2.1,6.18,40
7.61,5.34,2.33,7.79,50
6.59,5.51,2.05,5.11,39
6.16,5.95,1.58,5.73,48
6.63,5.42,2.05,5.35,47
7.23,5.74,1.69,6.8,50
6.3,5.41,1.76,6.75,49
7.3,5.96,2.8200000000000003,6.07,41
6.8,5.71,2.08,5.64,47
7.66,5.52,2.6100000000000003,6.1,41
6.09,5.36,2.6,7.470000000000001,41
6.07,4.65,1.84,7.5,37
7.92,5.9,2.24,6.93,41
6.75,4.85,2.91,6.82,49
6.59,5.86,2.6,6.9399999999999995,46
6.3,4.82,1.53,5.87,37
6.85,5.49,2.8600000000000003,7.4,38
7.54,5.49,2.81,6.47,39
7.96,4.53,1.74,7.74,37
6.18,5.61,2.59,6.9,46
7.57,4.97,2.81,5.96,42
6.35,4.69,1.65,7.42,39
7.9,4.82,2.91,6.45,44
7.45,5.46,2.29,5.52,37
7.390000000000001,5.68,2.77,6.6899999999999995,48
7.46,5.6,1.79,6.78,40
6.74,4.93,1.6,7.02,49
7.61,5.32,1.66,6.0,48
7.87,5.36,3.0,7.220000000000001,46
7.24,5.84,2.95,6.12,49
6.73,5.05,1.59,5.01,45
7.22,5.61,2.9299999999999997,5.8,50
7.24,5.5600000000000005,1.96,6.99,41
7.29,4.5,2.85,5.83,50
6.15,5.87,1.92,6.93,44
7.75,4.76,2.44,7.140000000000001,37
6.6,4.7,2.56,7.38,44
6.29,5.85,2.5700000000000003,7.07,39
7.86,4.87,2.4699999999999998,8.0,50
6.92,4.5,1.65,7.66,39
7.2,5.47,1.53,6.28,42
7.28,4.9,2.01,7.17,40
7.01,4.86,2.58,6.2,45
6.7,5.05,2.6500000000000004,7.46,41
7.54,4.72,2.64,6.1899999999999995,41
6.16,5.3100000000000005,2.34,8.0,42
6.43,4.9,2.7800000000000002,6.65,49
7.9399999999999995,4.53,1.93,6.3100000000000005,41
6.88,5.6,1.54,5.5600000000000005,39
6.92,5.28,1.73,5.69,45
6.94,5.39,1.61,5.63,39
7.140000000000001,5.07,2.39,7.859999999999999,47
6.95,5.01,2.37,6.4,39
7.04,4.56,2.2800000000000002,7.99,37
7.73,5.91,2.35,7.29,42
6.38,5.77,1.79,6.34,39
6.67,5.4,1.75,7.12,41
6.61,4.83,2.51,5.75,43
7.11,4.94,2.8200000000000003,6.17,48
7.63,5.59,2.5300000000000002,6.24,40
7.25,5.75,2.36,5.34,37
7.75,5.78,1.72,6.93,45
7.65,4.58,1.59,6.04,38
7.17,5.24,2.46,5.0,38
6.47,4.92,2.29,6.54,45
7.34,5.86,2.75,5.08,50
6.98,5.72,2.13,5.22,43
6.79,4.86,1.76,5.85,49
7.4399999999999995,5.41,2.05,7.79,38
6.66,4.74,2.85,5.27,37
6.23,5.42,1.85,6.26,40
6.12,5.73,2.43,7.9399999999999995,45
7.0600000000000005,5.19,1.8,6.16,49
6.53,5.71,2.7800000000000002,6.65,49
7.28,4.63,2.17,7.0,46
7.25,5.27,2.11,7.970000000000001,39
7.35,5.43,1.78,5.78,49
6.93,5.05,1.94,6.3100000000000005,40
6.73,4.91,2.74,6.38,41
7.99,5.02,1.5,6.65,39
7.08,5.38,3.0,5.97,50
7.62,4.95,1.68,6.16,37
6.65,5.08,2.55,6.5600000000000005,47
7.8,5.44,2.6100000000000003,5.89,46
6.01,5.74,1.81,7.1899999999999995,39
6.6,4.67,1.75,7.59,49
7.5600000000000005,5.49,1.7,7.96,49
6.07,5.83,1.96,6.46,43
6.4,4.79,2.84,7.2,37
7.2,5.34,1.58,6.28,40
7.28,4.72,1.55,5.93,43
6.5600000000000005,5.92,2.27,5.59,42
6.05,4.9,2.19,5.32,37
7.11,5.7,1.73,7.49,47
6.4,4.64,1.54,5.94,38
7.55,5.91,1.5,5.46,49
6.75,5.76,1.96,5.61,43
7.23,5.65,2.7199999999999998,7.04,46
6.02,5.62,2.11,6.17,45
6.6,4.54,2.0,6.53,39
7.66,5.54,2.8,5.32,41
7.01,4.99,2.6799999999999997,6.41,41
7.96,5.34,2.25,6.05,44
6.7,5.02,1.8599999999999999,6.85,46
6.46,5.04,1.69,7.8100000000000005,43
7.97,4.95,2.63,6.890000000000001,50
6.8,4.76,2.4699999999999998,6.32,37
6.61,5.32,2.4699999999999998,6.12,46
7.61,5.9399999999999995,1.68,6.46,40
7.73,4.51,1.6,7.550000000000001,43
7.45,5.66,1.5,6.33,46
7.58,5.11,1.73,5.36,39
7.3100000000000005,4.63,2.24,7.38,49
6.12,5.48,2.55,5.79,44
6.33,5.3100000000000005,2.02,6.29,47
7.71,5.9399999999999995,1.52,5.09,40
6.42,4.56,2.55,5.37,38
6.42,5.58,1.66,7.65,50
7.76,5.78,2.56,7.6,48
6.96,5.17,1.72,5.99,41
6.03,5.33,2.94,5.27,37
7.65,5.0600000000000005,2.58,7.25,41
7.3100000000000005,5.86,3.0,7.84,50
6.6,4.86,2.06,6.59,48
7.6,5.59,1.73,6.32,40
6.49,4.8,2.3200000000000003,5.38,42
6.59,5.38,2.85,7.01,46
6.36,5.4,1.94,7.07,42
7.09,5.46,2.83,5.63,47
7.04,5.42,2.85,6.33,43
6.92,5.98,1.84,6.82,41
6.51,5.67,2.43,7.37,43
6.0,5.18,1.81,6.54,38
7.92,5.11,1.53,5.17,43
7.5,5.6,2.01,7.03,43
6.9,5.45,1.97,6.65,39
6.58,4.69,1.94,5.74,47
7.7,5.37,2.26,5.28,47
7.18,4.77,1.94,5.43,42
7.98,5.21,1.58,7.41,39
6.64,5.17,1.65,6.17,49
6.49,5.04,2.64,6.58,50
7.55,5.58,1.62,5.7,49
7.18,5.23,2.39,7.48,40
6.76,5.84,1.69,6.29,41
7.390000000000001,4.96,2.43,7.78,43
7.390000000000001,5.38,2.56,7.6899999999999995,39
6.08,5.91,1.82,6.45,42
6.52,4.53,2.35,6.09,45
7.58,5.17,2.46,7.01,39
6.47,5.92,2.64,5.45,44
7.96,5.99,1.77,6.77,47
7.34,4.95,2.46,8.0,49
6.43,5.93,1.83,7.220000000000001,42
7.99,5.54,2.0,7.52,49
6.19,4.63,2.44,7.25,40
7.25,4.63,2.52,7.38,42
7.0600000000000005,5.7,2.2199999999999998,6.85,42
7.85,5.8100000000000005,2.11,6.16,47
6.77,5.86,2.36,6.3100000000000005,37
6.79,4.8,2.83,5.39,48
6.06,5.47,2.5700000000000003,7.390000000000001,44
6.49,4.56,1.68,5.97,46
7.23,5.42,2.12,5.98,49
6.92,4.94,2.52,6.8100000000000005,41
7.38,4.65,3.0,5.37,41
6.76,4.7,2.0,5.41,37
6.1,5.0600000000000005,2.27,6.91,38
7.98,4.52,2.87,5.09,39
6.7,5.25,1.88,5.21,45
6.97,4.93,1.79,5.36,50
6.06,4.67,2.17,6.4399999999999995,41
6.65,4.92,2.9699999999999998,5.76,40
7.890000000000001,4.99,2.01,6.26,41
6.21,5.34,2.84,5.28,37
6.66,4.84,1.74,7.470000000000001,49
6.78,5.34,2.67,6.53,40
7.38,5.35,2.77,5.62,45
7.42,5.63,1.84,5.14,50
6.24,5.24,2.46,6.88,43
7.76,4.65,1.88,6.33,46
7.67,5.79,2.6500000000000004,6.43,47
6.68,4.65,2.6799999999999997,5.67,50
7.6899999999999995,4.52,2.01,5.79,49
6.27,5.24,2.4,6.24,40
7.53,4.64,2.34,5.19,44
6.49,5.8100000000000005,1.53,6.48,45
7.38,5.93,1.63,7.13,47
7.47,5.640000000000001,1.93,6.53,46
6.34,5.13,1.9,7.53,40
6.35,4.54,2.12,6.79,50
7.17,5.57,2.01,6.16,37
7.390000000000001,4.83,2.3,6.08,47
7.78,5.29,2.52,5.29,42
6.29,5.3100000000000005,2.9699999999999998,7.640000000000001,45
6.43,4.99,2.98,6.99,39
6.82,4.65,2.02,5.71,47
6.47,5.7,2.0,6.61,48
6.55,4.76,2.6799999999999997,6.46,40
6.9,5.5600000000000005,2.09,6.22,49
6.09,4.77,2.79,6.4399999999999995,42
7.49,5.8100000000000005,1.87,6.57,41
6.22,4.95,2.16,5.26,46
6.74,4.96,1.65,5.96,49
6.88,6.0,2.71,5.13,38
7.09,5.58,2.87,5.52,47
6.07,5.47,2.55,7.3100000000000005,45
6.52,4.89,1.67,6.37,38
6.19,4.69,2.34,5.14,50
6.66,4.81,1.71,6.25,46
6.79,4.67,2.52,6.52,41
6.18,5.67,1.95,5.38,40
7.74,5.76,2.87,5.79,41
6.43,4.65,1.87,6.05,38
7.6,5.78,2.64,5.98,50
7.27,4.99,2.51,5.8,42
6.28,5.03,2.23,6.99,50
